image_path,mask_path,has_solar,dataset,split,quality
data/raw\dataset1\test\z18_x184353_y104803_png.rf.58a110f75b2af056fd47a473ff6f7b6d.jpg,data/processed\masks\dataset1_test_z18_x184353_y104803_png.rf.58a110f75b2af056fd47a473ff6f7b6d.png,1,dataset1,test,high
data/raw\dataset1\test\z18_183255_103826_png.rf.1773d87443fd2e406281f09a24850787.jpg,data/processed\masks\dataset1_test_z18_183255_103826_png.rf.1773d87443fd2e406281f09a24850787.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183137_y104735_jpg.rf.06c1092e5a93f1c5d66e47d5efc0f023.jpg,data/processed\masks\dataset1_test_tile_z18_x183137_y104735_jpg.rf.06c1092e5a93f1c5d66e47d5efc0f023.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182351_y106990_png.rf.d90bf2d20bdc89735e95a7f68a3c871b.jpg,data/processed\masks\dataset1_test_z18_x182351_y106990_png.rf.d90bf2d20bdc89735e95a7f68a3c871b.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x183078_y104732_png.rf.01cfe467019334425923af0b76a965bd.jpg,data/processed\masks\dataset1_test_z18_x183078_y104732_png.rf.01cfe467019334425923af0b76a965bd.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183186_y104717_jpg.rf.37366843ad8492bc2d4a2b972b87677d.jpg,data/processed\masks\dataset1_test_tile_z18_x183186_y104717_jpg.rf.37366843ad8492bc2d4a2b972b87677d.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183209_y104708_jpg.rf.215ff803d34957881886dc376eb2d2b8.jpg,data/processed\masks\dataset1_test_tile_z18_x183209_y104708_jpg.rf.215ff803d34957881886dc376eb2d2b8.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182337_y106932_png.rf.dd61581af0897386d872392e9cc1067b.jpg,data/processed\masks\dataset1_test_z18_x182337_y106932_png.rf.dd61581af0897386d872392e9cc1067b.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182341_y107019_png.rf.01d38e35f5ff4dd571616740bc11c50d.jpg,data/processed\masks\dataset1_test_z18_x182341_y107019_png.rf.01d38e35f5ff4dd571616740bc11c50d.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182327_y106972_png.rf.83c9ad2d0976a85b795768d3a53417c0.jpg,data/processed\masks\dataset1_test_z18_x182327_y106972_png.rf.83c9ad2d0976a85b795768d3a53417c0.png,0,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183196_y104717_jpg.rf.5c7c1c4130d14ccc01d600f8993cec7e.jpg,data/processed\masks\dataset1_test_tile_z18_x183196_y104717_jpg.rf.5c7c1c4130d14ccc01d600f8993cec7e.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x184313_y103564_png.rf.7c84fdc29d93a8132f45e48e929a4e55.jpg,data/processed\masks\dataset1_test_z18_x184313_y103564_png.rf.7c84fdc29d93a8132f45e48e929a4e55.png,0,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183224_y104703_jpg.rf.2a518e47701d3203b89ecb482bba4c0a.jpg,data/processed\masks\dataset1_test_tile_z18_x183224_y104703_jpg.rf.2a518e47701d3203b89ecb482bba4c0a.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x184310_y103564_png.rf.d874bdb586c59cfe81d3fd536d20b2cb.jpg,data/processed\masks\dataset1_test_z18_x184310_y103564_png.rf.d874bdb586c59cfe81d3fd536d20b2cb.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182311_y106969_png.rf.4374d77b85eeda24e5330794245119d0.jpg,data/processed\masks\dataset1_test_z18_x182311_y106969_png.rf.4374d77b85eeda24e5330794245119d0.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182352_y106982_png.rf.8705bc39c86dcf9f42cc6ea1bc9ed9a2.jpg,data/processed\masks\dataset1_test_z18_x182352_y106982_png.rf.8705bc39c86dcf9f42cc6ea1bc9ed9a2.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x184321_y103558_png.rf.ef1b4418f1cf7dba212563dd6f41aed2.jpg,data/processed\masks\dataset1_test_z18_x184321_y103558_png.rf.ef1b4418f1cf7dba212563dd6f41aed2.png,0,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183119_y104723_jpg.rf.e405a9ca80eb8d1c875ceed664bd91de.jpg,data/processed\masks\dataset1_test_tile_z18_x183119_y104723_jpg.rf.e405a9ca80eb8d1c875ceed664bd91de.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182342_y106974_png.rf.9df8497ed7a8d47ba47a41071c3c6bca.jpg,data/processed\masks\dataset1_test_z18_x182342_y106974_png.rf.9df8497ed7a8d47ba47a41071c3c6bca.png,0,dataset1,test,high
data/raw\dataset1\test\z18_183518_104629_png.rf.50ee9c62f84c5fc922075d3b7b2d5006.jpg,data/processed\masks\dataset1_test_z18_183518_104629_png.rf.50ee9c62f84c5fc922075d3b7b2d5006.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183133_y104724_jpg.rf.d46623e0a183bfa8f9fe937bbbea71b9.jpg,data/processed\masks\dataset1_test_tile_z18_x183133_y104724_jpg.rf.d46623e0a183bfa8f9fe937bbbea71b9.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182356_y107019_png.rf.a85bb8178ee1a0c959afcd16ed0ea55a.jpg,data/processed\masks\dataset1_test_z18_x182356_y107019_png.rf.a85bb8178ee1a0c959afcd16ed0ea55a.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182355_y106995_png.rf.1594dec94624f360ae3eb21171e2e5c8.jpg,data/processed\masks\dataset1_test_z18_x182355_y106995_png.rf.1594dec94624f360ae3eb21171e2e5c8.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x184299_y103564_png.rf.f2f1988ce7a79811d27df3368d0ecb6a.jpg,data/processed\masks\dataset1_test_z18_x184299_y103564_png.rf.f2f1988ce7a79811d27df3368d0ecb6a.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182304_y106961_png.rf.4fdd4b4f1b443948f5641f752e708646.jpg,data/processed\masks\dataset1_test_z18_x182304_y106961_png.rf.4fdd4b4f1b443948f5641f752e708646.png,0,dataset1,test,high
data/raw\dataset1\test\z18_183509_104626_png.rf.1df315a63abce8f2b7cce8cbdff6669c.jpg,data/processed\masks\dataset1_test_z18_183509_104626_png.rf.1df315a63abce8f2b7cce8cbdff6669c.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182366_y106924_png.rf.7525e4c53dbd0d7cb8c0b0a0f1015d4e.jpg,data/processed\masks\dataset1_test_z18_x182366_y106924_png.rf.7525e4c53dbd0d7cb8c0b0a0f1015d4e.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x184306_y103557_png.rf.d10cf657eee522e8faae29ea2bde0f98.jpg,data/processed\masks\dataset1_test_z18_x184306_y103557_png.rf.d10cf657eee522e8faae29ea2bde0f98.png,0,dataset1,test,high
data/raw\dataset1\test\z18_183246_103851_png.rf.e224981eb93fd1bb9d49a71e362b5cca.jpg,data/processed\masks\dataset1_test_z18_183246_103851_png.rf.e224981eb93fd1bb9d49a71e362b5cca.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182354_y107094_png.rf.2f77105179467b429d3d662c927a9c15.jpg,data/processed\masks\dataset1_test_z18_x182354_y107094_png.rf.2f77105179467b429d3d662c927a9c15.png,0,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183211_y104706_jpg.rf.73f431e4d9f83ff9397623550ddc2abc.jpg,data/processed\masks\dataset1_test_tile_z18_x183211_y104706_jpg.rf.73f431e4d9f83ff9397623550ddc2abc.png,1,dataset1,test,high
data/raw\dataset1\test\z18_183242_103848_png.rf.6c7eb080c8b54a65b3496325f59d327e.jpg,data/processed\masks\dataset1_test_z18_183242_103848_png.rf.6c7eb080c8b54a65b3496325f59d327e.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x183082_y104730_png.rf.baa5eea6a889f41a91b4f8eb31c01d68.jpg,data/processed\masks\dataset1_test_z18_x183082_y104730_png.rf.baa5eea6a889f41a91b4f8eb31c01d68.png,1,dataset1,test,high
data/raw\dataset1\test\z18_183186_104915_png.rf.d0ab4236d5a2d418d3bf7788e2f39ed0.jpg,data/processed\masks\dataset1_test_z18_183186_104915_png.rf.d0ab4236d5a2d418d3bf7788e2f39ed0.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183200_y104697_jpg.rf.08a2f7eaebb7e16fcd974de282f535ea.jpg,data/processed\masks\dataset1_test_tile_z18_x183200_y104697_jpg.rf.08a2f7eaebb7e16fcd974de282f535ea.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182390_y106969_png.rf.ecefc2dfce46a56fe8dfb676a0417418.jpg,data/processed\masks\dataset1_test_z18_x182390_y106969_png.rf.ecefc2dfce46a56fe8dfb676a0417418.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182341_y106975_png.rf.c966874634e8c2dd8be6aca1b103bff4.jpg,data/processed\masks\dataset1_test_z18_x182341_y106975_png.rf.c966874634e8c2dd8be6aca1b103bff4.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182345_y107026_png.rf.2bd0bc8bd8f30aba39978691d1bf05fb.jpg,data/processed\masks\dataset1_test_z18_x182345_y107026_png.rf.2bd0bc8bd8f30aba39978691d1bf05fb.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182320_y106922_png.rf.3233854b52d14cc765effc2e1f5ff0da.jpg,data/processed\masks\dataset1_test_z18_x182320_y106922_png.rf.3233854b52d14cc765effc2e1f5ff0da.png,0,dataset1,test,high
data/raw\dataset1\test\z18_183518_104643_png.rf.34ffc0ca9cab307dd502b1be04f9e726.jpg,data/processed\masks\dataset1_test_z18_183518_104643_png.rf.34ffc0ca9cab307dd502b1be04f9e726.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183134_y104718_jpg.rf.6a5fc558d45dea623578a85980a3529c.jpg,data/processed\masks\dataset1_test_tile_z18_x183134_y104718_jpg.rf.6a5fc558d45dea623578a85980a3529c.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182337_y106971_png.rf.c12f7cd3c834a4a771c6b25f1be3d121.jpg,data/processed\masks\dataset1_test_z18_x182337_y106971_png.rf.c12f7cd3c834a4a771c6b25f1be3d121.png,0,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183204_y104712_jpg.rf.4cb070971224c25dc5192317a8861b44.jpg,data/processed\masks\dataset1_test_tile_z18_x183204_y104712_jpg.rf.4cb070971224c25dc5192317a8861b44.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183182_y104716_jpg.rf.53109145765da53ea982e06ed7e1462f.jpg,data/processed\masks\dataset1_test_tile_z18_x183182_y104716_jpg.rf.53109145765da53ea982e06ed7e1462f.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182314_y106963_png.rf.6c6caf6ef4c8773a709790cabd0c57f6.jpg,data/processed\masks\dataset1_test_z18_x182314_y106963_png.rf.6c6caf6ef4c8773a709790cabd0c57f6.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182392_y107002_png.rf.db043f6a224ed0a41037194146188e58.jpg,data/processed\masks\dataset1_test_z18_x182392_y107002_png.rf.db043f6a224ed0a41037194146188e58.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183193_y104720_jpg.rf.5f1cfd1053f0e38dc82ee340f264e160.jpg,data/processed\masks\dataset1_test_tile_z18_x183193_y104720_jpg.rf.5f1cfd1053f0e38dc82ee340f264e160.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182384_y106966_png.rf.d348922f4b1e822a9694c10f6cf675d4.jpg,data/processed\masks\dataset1_test_z18_x182384_y106966_png.rf.d348922f4b1e822a9694c10f6cf675d4.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182336_y107021_png.rf.1c8f0dcd795917b403b2cbdfa543a5b1.jpg,data/processed\masks\dataset1_test_z18_x182336_y107021_png.rf.1c8f0dcd795917b403b2cbdfa543a5b1.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182327_y106946_png.rf.812842fe48802ddcf161d18536fd31ad.jpg,data/processed\masks\dataset1_test_z18_x182327_y106946_png.rf.812842fe48802ddcf161d18536fd31ad.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182348_y107098_png.rf.20856cfa13e90ea7c175048560498704.jpg,data/processed\masks\dataset1_test_z18_x182348_y107098_png.rf.20856cfa13e90ea7c175048560498704.png,0,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183213_y104712_jpg.rf.a8c0eaa57b5aacbe17f336993e14d9af.jpg,data/processed\masks\dataset1_test_tile_z18_x183213_y104712_jpg.rf.a8c0eaa57b5aacbe17f336993e14d9af.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183138_y104732_jpg.rf.70d4c45bb5009c22f38310ab275d2353.jpg,data/processed\masks\dataset1_test_tile_z18_x183138_y104732_jpg.rf.70d4c45bb5009c22f38310ab275d2353.png,1,dataset1,test,high
data/raw\dataset1\test\z18_183530_104646_png.rf.ae7a2ee28fe866df4ef1956ba4ab374d.jpg,data/processed\masks\dataset1_test_z18_183530_104646_png.rf.ae7a2ee28fe866df4ef1956ba4ab374d.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182381_y107042_png.rf.91060154c5dcd22d5a88187d624ecbb3.jpg,data/processed\masks\dataset1_test_z18_x182381_y107042_png.rf.91060154c5dcd22d5a88187d624ecbb3.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182378_y107026_png.rf.65525639a0e85150c33e43b4fab42f39.jpg,data/processed\masks\dataset1_test_z18_x182378_y107026_png.rf.65525639a0e85150c33e43b4fab42f39.png,0,dataset1,test,high
data/raw\dataset1\test\z18_184811_103909_png.rf.c8077e61f3139379d1c22fa8e05adef8.jpg,data/processed\masks\dataset1_test_z18_184811_103909_png.rf.c8077e61f3139379d1c22fa8e05adef8.png,1,dataset1,test,high
data/raw\dataset1\test\z18_184395_104549_png.rf.505de6896835f19bba00a7475f8988ef.jpg,data/processed\masks\dataset1_test_z18_184395_104549_png.rf.505de6896835f19bba00a7475f8988ef.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182357_y106937_png.rf.fda99fc649f2f8bba0e12501650799ca.jpg,data/processed\masks\dataset1_test_z18_x182357_y106937_png.rf.fda99fc649f2f8bba0e12501650799ca.png,0,dataset1,test,high
data/raw\dataset1\test\z18_183496_104660_png.rf.7f473037da45b928aa14156e0c7421cb.jpg,data/processed\masks\dataset1_test_z18_183496_104660_png.rf.7f473037da45b928aa14156e0c7421cb.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183142_y104728_jpg.rf.9ff4fb814e951177cf50a882c78bf0d8.jpg,data/processed\masks\dataset1_test_tile_z18_x183142_y104728_jpg.rf.9ff4fb814e951177cf50a882c78bf0d8.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182365_y106907_png.rf.870683230eb1e6895e72745249faa1dc.jpg,data/processed\masks\dataset1_test_z18_x182365_y106907_png.rf.870683230eb1e6895e72745249faa1dc.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182353_y107000_png.rf.85901488d1354f9b5fb614e8580a4c47.jpg,data/processed\masks\dataset1_test_z18_x182353_y107000_png.rf.85901488d1354f9b5fb614e8580a4c47.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x184312_y103559_png.rf.3e20df0631fb2a2a4c91f4d672934bb3.jpg,data/processed\masks\dataset1_test_z18_x184312_y103559_png.rf.3e20df0631fb2a2a4c91f4d672934bb3.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182315_y107011_png.rf.55118602e2db49342970b624abc2be65.jpg,data/processed\masks\dataset1_test_z18_x182315_y107011_png.rf.55118602e2db49342970b624abc2be65.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x184295_y103557_png.rf.1f5613f07b27526057d17fe3143719ad.jpg,data/processed\masks\dataset1_test_z18_x184295_y103557_png.rf.1f5613f07b27526057d17fe3143719ad.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182352_y107097_png.rf.b01e23c040df015d79fa919100fcce23.jpg,data/processed\masks\dataset1_test_z18_x182352_y107097_png.rf.b01e23c040df015d79fa919100fcce23.png,0,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183136_y104718_jpg.rf.6fd570846691eec56ae8c06cd589dd22.jpg,data/processed\masks\dataset1_test_tile_z18_x183136_y104718_jpg.rf.6fd570846691eec56ae8c06cd589dd22.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182352_y107015_png.rf.efedc268079f6b69b6b75efd7eb64b6f.jpg,data/processed\masks\dataset1_test_z18_x182352_y107015_png.rf.efedc268079f6b69b6b75efd7eb64b6f.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x184303_y103567_png.rf.7913eac7f64da77a183dff2bb70ebb62.jpg,data/processed\masks\dataset1_test_z18_x184303_y103567_png.rf.7913eac7f64da77a183dff2bb70ebb62.png,0,dataset1,test,high
data/raw\dataset1\test\z18_183262_103857_png.rf.133001df8f458596b4155542ef0a9555.jpg,data/processed\masks\dataset1_test_z18_183262_103857_png.rf.133001df8f458596b4155542ef0a9555.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x184301_y103556_png.rf.0029798b389eee01aedd9eebcdf20045.jpg,data/processed\masks\dataset1_test_z18_x184301_y103556_png.rf.0029798b389eee01aedd9eebcdf20045.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182379_y107045_png.rf.4bd99f2757479211412008804bff153a.jpg,data/processed\masks\dataset1_test_z18_x182379_y107045_png.rf.4bd99f2757479211412008804bff153a.png,0,dataset1,test,high
data/raw\dataset1\test\z18_184510_104427_png.rf.8f5a7a0c522065379b25e93dbdafa323.jpg,data/processed\masks\dataset1_test_z18_184510_104427_png.rf.8f5a7a0c522065379b25e93dbdafa323.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182337_y106968_png.rf.d10a36e8a670f548ff27e04c14cb156a.jpg,data/processed\masks\dataset1_test_z18_x182337_y106968_png.rf.d10a36e8a670f548ff27e04c14cb156a.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182359_y106986_png.rf.1ed9145942fff4e750850d3142968463.jpg,data/processed\masks\dataset1_test_z18_x182359_y106986_png.rf.1ed9145942fff4e750850d3142968463.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x183082_y104738_png.rf.af14911940fbbbd25687628e7459ede8.jpg,data/processed\masks\dataset1_test_z18_x183082_y104738_png.rf.af14911940fbbbd25687628e7459ede8.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182321_y107011_png.rf.91b7154cb62ecfa113fc590c4b1f73f1.jpg,data/processed\masks\dataset1_test_z18_x182321_y107011_png.rf.91b7154cb62ecfa113fc590c4b1f73f1.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x183087_y104729_png.rf.5b4dacde9ea7c1a8b8f1c519f9fd52db.jpg,data/processed\masks\dataset1_test_z18_x183087_y104729_png.rf.5b4dacde9ea7c1a8b8f1c519f9fd52db.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182321_y106969_png.rf.3da52eaa1c41da0f07b32eea4fe513c9.jpg,data/processed\masks\dataset1_test_z18_x182321_y106969_png.rf.3da52eaa1c41da0f07b32eea4fe513c9.png,0,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183181_y104718_jpg.rf.bf8a17a98cfcf2a130a87c4820a8df95.jpg,data/processed\masks\dataset1_test_tile_z18_x183181_y104718_jpg.rf.bf8a17a98cfcf2a130a87c4820a8df95.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183193_y104718_jpg.rf.05ada3d0bf24be57699c792fb48c6a62.jpg,data/processed\masks\dataset1_test_tile_z18_x183193_y104718_jpg.rf.05ada3d0bf24be57699c792fb48c6a62.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x184316_y103554_png.rf.12f0ab90ff1ee4dc2495a70df35174a0.jpg,data/processed\masks\dataset1_test_z18_x184316_y103554_png.rf.12f0ab90ff1ee4dc2495a70df35174a0.png,0,dataset1,test,high
data/raw\dataset1\test\z18_183505_104671_png.rf.9a9607d141cf7f7049d69c55fa9653cd.jpg,data/processed\masks\dataset1_test_z18_183505_104671_png.rf.9a9607d141cf7f7049d69c55fa9653cd.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x184302_y103572_png.rf.08c29071f0a7805bc0d16571c0260d20.jpg,data/processed\masks\dataset1_test_z18_x184302_y103572_png.rf.08c29071f0a7805bc0d16571c0260d20.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x184303_y103570_png.rf.8e77e1ed265e02ba98d32657a8c3676c.jpg,data/processed\masks\dataset1_test_z18_x184303_y103570_png.rf.8e77e1ed265e02ba98d32657a8c3676c.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x183102_y104727_png.rf.ccdcc437037a382f35dec8d38961bae5.jpg,data/processed\masks\dataset1_test_z18_x183102_y104727_png.rf.ccdcc437037a382f35dec8d38961bae5.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x183076_y104725_png.rf.da942122345abbf80a97a478971d5193.jpg,data/processed\masks\dataset1_test_z18_x183076_y104725_png.rf.da942122345abbf80a97a478971d5193.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182380_y106974_png.rf.94bbe8e40bbea2ddffb329f57e934e72.jpg,data/processed\masks\dataset1_test_z18_x182380_y106974_png.rf.94bbe8e40bbea2ddffb329f57e934e72.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x183081_y104720_png.rf.28a98199d8b93b64256cdd55fd100500.jpg,data/processed\masks\dataset1_test_z18_x183081_y104720_png.rf.28a98199d8b93b64256cdd55fd100500.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182351_y106924_png.rf.1c3d684dabd700b8c40e395a96bb1874.jpg,data/processed\masks\dataset1_test_z18_x182351_y106924_png.rf.1c3d684dabd700b8c40e395a96bb1874.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182367_y106921_png.rf.3ec63ab1463dec02e5511fe20d7a4a67.jpg,data/processed\masks\dataset1_test_z18_x182367_y106921_png.rf.3ec63ab1463dec02e5511fe20d7a4a67.png,0,dataset1,test,high
data/raw\dataset1\test\z18_x182323_y106964_png.rf.ab692470351031a04df2ce2e283955ef.jpg,data/processed\masks\dataset1_test_z18_x182323_y106964_png.rf.ab692470351031a04df2ce2e283955ef.png,0,dataset1,test,high
data/raw\dataset1\test\z18_183181_104910_png.rf.58c0fddb33f61db8cc86726e7555b8be.jpg,data/processed\masks\dataset1_test_z18_183181_104910_png.rf.58c0fddb33f61db8cc86726e7555b8be.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x182344_y106974_png.rf.9015781cc430feef2364e699bfb25fac.jpg,data/processed\masks\dataset1_test_z18_x182344_y106974_png.rf.9015781cc430feef2364e699bfb25fac.png,0,dataset1,test,high
data/raw\dataset1\test\z18_183500_104633_png.rf.11cff0945aaff71307a2a314fe0edbc4.jpg,data/processed\masks\dataset1_test_z18_183500_104633_png.rf.11cff0945aaff71307a2a314fe0edbc4.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x183079_y104725_png.rf.fdd30eb8250caddd75bb013e1407952c.jpg,data/processed\masks\dataset1_test_z18_x183079_y104725_png.rf.fdd30eb8250caddd75bb013e1407952c.png,1,dataset1,test,high
data/raw\dataset1\test\z18_183518_104631_png.rf.20e631d9f3417898acc9e2e46020195e.jpg,data/processed\masks\dataset1_test_z18_183518_104631_png.rf.20e631d9f3417898acc9e2e46020195e.png,1,dataset1,test,high
data/raw\dataset1\test\z18_x184326_y103553_png.rf.c9a65e0932be4adad51acda35334093c.jpg,data/processed\masks\dataset1_test_z18_x184326_y103553_png.rf.c9a65e0932be4adad51acda35334093c.png,0,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183183_y104715_jpg.rf.a528f7cf7b9b719fa90f92d8ddb44e7b.jpg,data/processed\masks\dataset1_test_tile_z18_x183183_y104715_jpg.rf.a528f7cf7b9b719fa90f92d8ddb44e7b.png,1,dataset1,test,high
data/raw\dataset1\test\tile_z18_x183135_y104723_jpg.rf.41d81b5e389727e110af20562c59067e.jpg,data/processed\masks\dataset1_test_tile_z18_x183135_y104723_jpg.rf.41d81b5e389727e110af20562c59067e.png,1,dataset1,test,high
data/raw\dataset1\test\z18_183185_104918_png.rf.2f6fce9a6620e2b5fdd494a2986c88d0.jpg,data/processed\masks\dataset1_test_z18_183185_104918_png.rf.2f6fce9a6620e2b5fdd494a2986c88d0.png,1,dataset1,test,high
